,asset0price,asset1price
871,1.23485610656,1.23485583364
872,1.23493254014,1.23493226727
873,1.23500884098,1.23500856816
874,1.2350850094,1.23508473663
875,1.23516104572,1.23516077301
876,1.23523695027,1.2352366776
877,1.23531272335,1.23531245073
878,1.23538836528,1.23538809272
879,1.23546387638,1.23546360387
880,1.23553925697,1.23553898451
881,1.23561450735,1.23561423495
882,1.23568962784,1.23568935549
883,1.23576461876,1.23576434645
884,1.2358394804,1.23583920815
885,1.23591421308,1.23591394088
886,1.23598881711,1.23598854496
887,1.2360632928,1.2360630207
888,1.23613764044,1.2361373684
889,1.23621186036,1.23621158837
890,1.23628595285,1.23628568091
891,1.23635991821,1.23635964633
892,1.23643375675,1.23643348493
893,1.23650746877,1.236507197
894,1.23658105458,1.23658078286
895,1.23665451446,1.23665424279
896,1.23672784872,1.23672757711
897,1.23680105766,1.2368007861
898,1.23687414157,1.23687387006
899,1.23694710075,1.2369468293
900,1.2370199355,1.2370196641
901,1.2370926461,1.23709237476
902,1.23716523286,1.23716496157
903,1.23723769606,1.23723742483
904,1.237310036,1.23730976482
905,1.23738225297,1.23738198184
906,1.23745434725,1.23745407618
907,1.23752631913,1.23752604812
908,1.23759816891,1.23759789795
909,1.23766989687,1.23766962596
910,1.23774150329,1.23774123244
911,1.23781298846,1.23781271767
912,1.23788435267,1.23788408193
913,1.23795559619,1.23795532551
914,1.23802671932,1.23802644869
915,1.23809772233,1.23809745176
916,1.2381686055,1.23816833498
917,1.23823936911,1.23823909865
918,1.23831001344,1.23830974304
919,1.23838053878,1.23838026843
920,1.23845094539,1.2384506751
921,1.23852123355,1.23852096332
922,1.23859140354,1.23859113337
923,1.23866145564,1.23866118552
924,1.23873139011,1.23873112005
925,1.23880120723,1.23880093723
926,1.23887090728,1.23887063733
927,1.23894049052,1.23894022063
928,1.23900995722,1.23900968739
929,1.23907930766,1.23907903788
930,1.2391485421,1.23914827238
931,1.23921766081,1.23921739115
932,1.23928666406,1.23928639446
933,1.23935555211,1.23935528257
934,1.23942432524,1.23942405575
935,1.23949298369,1.23949271427
936,1.23956152775,1.23956125838
937,1.23962995767,1.23962968836
938,1.23969827371,1.23969800446
939,1.23976647614,1.23976620695
940,1.23983456522,1.23983429608
941,1.2399025412,1.23990227212
942,1.23997040435,1.23997013533
943,1.24003815492,1.24003788596
944,1.24010579318,1.24010552428
945,1.24017331937,1.24017305053
946,1.24024073376,1.24024046498
947,1.2403080366,1.24030776787
948,1.24037522814,1.24037495947
949,1.24044230864,1.24044204003
950,1.24050927835,1.24050900981
951,1.24057613753,1.24057586904
952,1.24064288642,1.24064261799
953,1.24070952527,1.24070925691
954,1.24077605434,1.24077578604
955,1.24084247388,1.24084220563
956,1.24090878413,1.24090851594
957,1.24097498534,1.24097471721
958,1.24104107776,1.24104080969
959,1.24110706163,1.24110679363
960,1.2411729372,1.24117266926
961,1.24123870472,1.24123843684
962,1.24130436443,1.2413040966
963,1.24136991656,1.2413696488
964,1.24143536137,1.24143509367
965,1.2415006991,1.24150043146
966,1.24156592999,1.2415656624
967,1.24163105427,1.24163078675
968,1.24169607219,1.24169580473
969,1.24176098398,1.24176071659
970,1.2418257899,1.24182552256
971,1.24189049016,1.24189022288
972,1.24195508501,1.2419548178
973,1.24201957469,1.24201930754
974,1.24208395943,1.24208369234
975,1.24214823946,1.24214797243
976,1.24221241502,1.24221214806
977,1.24227648635,1.24227621944
978,1.24234045367,1.24234018683
979,1.24240431722,1.24240405044
980,1.24246807723,1.24246781051
981,1.24253173393,1.24253146727
982,1.24259528754,1.24259502095
983,1.24265873831,1.24265847178
984,1.24272208645,1.24272181998
985,1.2427853322,1.24278506579
986,1.24284847578,1.24284820944
987,1.24291151742,1.24291125114
988,1.24297445735,1.24297419113
989,1.24303729578,1.24303702963
990,1.24310003296,1.24309976686
991,1.24316266909,1.24316240306
992,1.2432252044,1.24322493843
993,1.24328763912,1.24328737321
994,1.24334997346,1.24334970762
995,1.24341220765,1.24341194188
996,1.24347434192,1.2434740762
997,1.24353637647,1.24353611082
998,1.24359831153,1.24359804594
999,1.24366014731,1.24365988179
